"caseid"	"gender"	"age"	"race"	"education"	"income"	"HomeOwner"	"PrimTurnout"	"turnout2008"	"votes2008"	"turnout2004"	"votes2004"	"UsualVoter"	"religion"	"married"	"PartyID"	"Ideology"	"GayMarriage"	"UllamAppove"	"OuterLike"	"InnerLike"	"VonNeumann"	"Clinton"	"Hastings"	"Rosenbluth"	"Ullam"	"Best"	"TotPop"
"ID1261"	17778	1.5	50	1	3	7.5	1	1.5	1.5	1.5	1.5	1.5	1.5	1	5	2.5	5	1.5	0	0.5	0.5	0.5	0.5	0.666666666666667	0.5	0	0	2
"ID1262"	14461.3333333333	1.5	58	1	2.33333333333333	5.5	1.33333333333333	1.66666666666667	1.66666666666667	1.83333333333333	1.66666666666667	1.66666666666667	1.33333333333333	1.66666666666667	4	1.33333333333333	4.83333333333333	1.5	-0.0277777777777778	0.25	0.0833333333333333	0.194444444444444	0.222222222222222	0.305555555555555	0.0555555555555555	-0.25	0.0833333333333333	6
"ID1263"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1264"	10541.6666666667	1	53.6666666666667	1	3	5	1.66666666666667	1.66666666666667	1.33333333333333	2	1.66666666666667	1.66666666666667	1.33333333333333	2.33333333333333	6.66666666666667	2.66666666666667	4	1.66666666666667	-0.333333333333333	-0.166666666666667	-0.166666666666667	-0.333333333333333	-0.166666666666667	-0.166666666666667	0.333333333333333	-0.5	-0.333333333333333	3
"ID1265"	22279	1	26	1	1	7	1	2	1	1	2	2	1	4	1	6	7	1	1	-1	1	1	-0.5	-1	-1	1	1	1
"ID1266"	16588	1	55	1	4	7	1	2	1	2	2	1	1	4	8	2	1	1	-1	0.5	-1	-1	0.5	1	1	-1	-1	1
"ID1267"	13637	2	29	1	2	8	2	1	2	2	1	1	2	1	1	4	6	1	-1	0	0	0	0.5	0	0	-1	-0.5	1
"ID1268"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1269"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1270"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1271"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1272"	12424	2	46	1	4	15	1	2	1	2	2	1	1	2	8	0	6	3	-1	0.5	0	0	0.333333333333333	1	0	-1	-1	1
"ID1273"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1274"	9532.5	1.5	46	1	2.5	16	1	2	1	1.5	2	1	1	3.5	5	1	1.5	2.5	-0.75	0.5	-0.5	0.166666666666666	1	0	-0.25	-0.5	0	2
"ID1275"	10727.5	1	58	1	3.5	11.5	1	1.5	1	1	2	2	1	1	3	4.5	5.5	2	-0.25	0	0.25	0.666666666666667	-0.5	0.5	0	0	0.5	2
"ID1276"	11412	2	57.3333333333333	1	2.66666666666667	12.6666666666667	1	2	1	1.66666666666667	2	1.66666666666667	1	2.33333333333333	1	2.33333333333333	5	1.33333333333333	-0.166666666666667	0.277777777777778	-0.166666666666667	0.166666666666667	0	-0.166666666666667	-0.222222222222222	-0.277777777777778	0	3
"ID1277"	11063.2	1.8	53.4	1.6	3.2	12.8	1	1.6	1	1.4	2	1.8	1.2	1.6	1.6	3.4	4.8	1.8	-0.233333333333333	0.1	0	0.0666666666666668	-0.5	-0.1	-0.3	-0.1	0.3	5
"ID1278"	7500.33333333333	1.33333333333333	51.6666666666667	1.16666666666667	3.83333333333333	15	1	1.5	1.16666666666667	1.66666666666667	2	1.5	1	1.83333333333333	3.5	2.5	3.5	2.33333333333333	-0.527777777777778	0.166666666666667	-0.166666666666667	0.138888888888889	0.25	0.0277777777777778	0.111111111111111	-0.388888888888889	0.0277777777777778	6
"ID1279"	11773.5	2	52.5	1.33333333333333	2.83333333333333	12.8333333333333	1	1.66666666666667	1	1.66666666666667	2	1.83333333333333	1.16666666666667	2.5	1.66666666666667	2.16666666666667	3.5	1.66666666666667	-0.361111111111111	0.333333333333333	-0.0833333333333333	0.166666666666667	0.333333333333333	0.666666666666667	0.166666666666667	-0.305555555555555	0.0833333333333333	6
"ID1280"	13393.875	1.625	39.5	1.75	3.625	14.25	1	1.375	1.125	1.875	1.625	1.25	1.125	2.625	1	1.5	3.5	2.125	-0.8125	0.333333333333333	-0.270833333333333	-0.1875	0.375	0.270833333333333	0.125	-0.625	-0.0625	8
"ID1281"	11813.8181818182	1.63636363636364	46.8181818181818	1.18181818181818	3.90909090909091	13.6363636363636	1	1.45454545454545	1.18181818181818	1.90909090909091	1.90909090909091	1.36363636363636	1.18181818181818	1.90909090909091	3.27272727272727	2.63636363636364	4.09090909090909	1.72727272727273	-0.409090909090909	0.196969696969697	-0.0909090909090909	0.181818181818182	0.272727272727273	0.575757575757576	0.196969696969697	-0.348484848484848	-0.0151515151515152	11
"ID1282"	16637.8823529412	1.64705882352941	50.7058823529412	1.35294117647059	3.64705882352941	13.4705882352941	1	1.64705882352941	1.23529411764706	1.76470588235294	1.94117647058824	1.47058823529412	1.11764705882353	2.29411764705882	1.70588235294118	2.70588235294118	4.11764705882353	1.47058823529412	-0.42156862745098	0.235294117647059	-0.0882352941176471	0.147058823529412	0.176470588235294	0.57843137254902	0.372549019607843	-0.42156862745098	0.176470588235294	17
"ID1283"	15034.6666666667	1.66666666666667	59	1	3	12.7777777777778	1	1.55555555555556	1	1.55555555555556	2	1.77777777777778	1.11111111111111	1.11111111111111	1.44444444444444	3.55555555555556	4.22222222222222	2	-0.296296296296296	0.185185185185185	0.222222222222222	0.240740740740741	0.0555555555555556	0.222222222222222	0.333333333333333	-0.333333333333333	0.0555555555555556	9
"ID1284"	11639.6363636364	1.54545454545455	52.6363636363636	1.36363636363636	3.18181818181818	13.1818181818182	1	1.63636363636364	1	1.36363636363636	1.81818181818182	1.45454545454545	1	2.09090909090909	1	3	5	1.81818181818182	-0.166666666666667	0.0909090909090909	0.0454545454545455	-0.0757575757575758	-0.0303030303030304	0.0303030303030303	0.0303030303030303	0.0151515151515152	0.136363636363636	11
"ID1285"	12819.25	1.5	55.75	1.08333333333333	3.16666666666667	13	1	1.75	1.16666666666667	1.75	1.91666666666667	1.58333333333333	1.16666666666667	2.08333333333333	2.75	2.41666666666667	4.08333333333333	1.58333333333333	-0.375	0.0833333333333333	0.0972222222222223	0.430555555555556	0.0694444444444444	0.0972222222222223	0.138888888888889	-0.236111111111111	0.305555555555556	12
"ID1286"	15894.4	1.2	41.2	1.2	4.2	13.4	1	1.4	1	1.8	2	1.4	1.2	3.2	3	2.6	3.4	1.6	-0.8	0.1	-0.3	0	-0.0333333333333334	0.3	-0.0666666666666666	-0.633333333333333	-0.2	5
"ID1287"	13253.25	1.75	47	1	3.25	15	1	1.25	1.5	1.75	1.5	1.5	1.5	4.25	1	3	3.5	1.5	-0.375	0	0.125	0.25	-0.25	0.208333333333333	0	-0.25	0.25	4
"ID1288"	12592.3333333333	1.5	45.3333333333333	1.33333333333333	3.66666666666667	14.3333333333333	1	1.5	1.16666666666667	2	2	1.5	1.33333333333333	3.83333333333333	2.66666666666667	1.5	4	1.33333333333333	-0.805555555555555	0.25	-0.0833333333333333	0.222222222222222	0.277777777777778	0.416666666666667	-0.0277777777777777	-0.833333333333333	-0.166666666666667	6
"ID1289"	10054.5	1.5	34	1.5	3	13	1	1	1.5	1	2	2	1	3.5	1	6	7	1	0.5	-0.5	0.5	0.75	-0.75	-0.25	0	0.75	0.75	2
"ID1290"	18887	1.5	54.5	1	3	15	1	1	1.5	2	1.5	1.5	1.5	1	1	3.5	5.5	1.5	-0.5	0.75	0	0	0.75	0	0	-0.666666666666667	0.25	2
"ID1291"	1083	2	56	1	4	13	1	2	2	2	2	2	1	1	1	4	6	1	0.5	-0.333333333333333	0.5	0.5	-1	0	-1	1	1	1
"ID1292"	9201.5	1.5	69.5	1	3	12	1	2	1	1.5	2	1.5	1	1.5	1	3	6.5	2	0	0	0.25	0.25	0	-0.25	0	0	0.75	2
"ID1293"	8592.5	2	58	2	1	4	2.5	1	2	2	1.5	1	1	4	5	1	4.5	3	-0.5	0.75	0	0.166666666666666	1	1	0.25	-0.5	0	2
"ID1294"	5809	2	54	2	3	7	1	2	1	2	2	1	1	5	1	0	2	2	-0.5	0	0	0	1	0.5	0.5	-1	0	1
"ID1295"	6128.5	2	35.25	2.25	2.25	3	1.5	1.5	1	2	1.5	2.25	1.5	4	8	2	4.5	1.75	-0.875	0.5	-0.25	-0.125	0.75	0.875	0	-0.75	-0.25	4
"ID1296"	16501	1.8	38.6	2	2.6	7	2	1.8	1.6	1.8	1.6	2	1.4	2.6	4.2	1	3.4	1.8	-0.866666666666667	0.3	-0.1	0.166666666666667	0.4	0.5	0.266666666666667	-0.5	-0.0666666666666666	5
"ID1297"	1799	2	60	2	2	8	1	2	1	2	2	1	1	1	4	0	1	2	-0.5	1	0	0.5	1	1	0	-0.333333333333333	0	1
"ID1298"	14070	1.75	39.75	2	2	5	2.5	1.25	1	1.75	1.25	1.25	1.25	3	3	1.75	4	1.75	-0.75	0.625	0.125	0.25	0.333333333333333	0.75	0	-0.75	0	4
"ID1299"	14709	1	53	1	2	5	3	2	2	2	2	1	1	2	9	0	4	3	-1	0.5	0	0	1	1	1	-1	0.5	1
"ID1300"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1301"	3185	1	47	2	4	6	1	2	1	2	2	3	1	1	8	0	2	1	-1	1	-1	0	1	1	0.5	-0.5	0.5	1
"ID1302"	13694.5	1	54.5	1	3	2.5	1.5	2	1	1	2	1.5	1	1	7	4.5	3	1	-0.25	-0.25	0.5	0.25	0.333333333333333	0	-0.25	0	0.75	2
"ID1303"	14209	2	70	1	3	3	1	1	1	1	2	2	1	2	8	5	6	1	-0.5	0	0	0	-0.5	0.5	-0.5	0	0.5	1
"ID1304"	12680.6666666667	1.5	44.1666666666667	1	2.66666666666667	4.83333333333333	1.5	1.5	1.16666666666667	1.83333333333333	1.83333333333333	1.5	1	2.5	5	3	4	1.5	-0.416666666666667	0.0277777777777778	0	0.111111111111111	-0.166666666666667	0.277777777777778	-0.0833333333333333	-0.166666666666667	0.388888888888889	6
"ID1305"	11717.75	1.75	51.75	1	2.75	5.875	1.5	1.375	1.5	1.875	1.75	2	1.375	2	5.75	2.5	3.25	1.75	-0.3125	0.354166666666667	-0.125	0.0625	0.125	0.3125	0.1875	-0.25	0.1875	8
"ID1306"	15877.6666666667	2	48.6666666666667	1	2.66666666666667	5.33333333333333	2	1.66666666666667	1	2	1.66666666666667	1.66666666666667	1.66666666666667	1.33333333333333	4.66666666666667	1.66666666666667	2.66666666666667	2	-0.5	0.333333333333333	0	0	0.333333333333333	0.333333333333333	0.166666666666667	-0.5	-0.333333333333333	3
"ID1307"	9797.33333333333	2	62.3333333333333	1	2	4.33333333333333	2	1.66666666666667	1.33333333333333	1.66666666666667	1.66666666666667	1.66666666666667	1.33333333333333	1.66666666666667	2.33333333333333	1.33333333333333	5.66666666666667	1.33333333333333	-0.333333333333333	0.5	0	0.611111111111111	0.777777777777778	-0.166666666666667	0.166666666666667	-0.333333333333333	0.277777777777778	3
"ID1308"	9254.4	1.6	57.4	1	2.4	6.8	1.2	1.2	1.4	1.8	1.6	1.8	1.4	1.4	2.8	2.8	3.8	2.2	-0.6	0.2	-0.2	0.2	0.0666666666666666	-0.1	0.0333333333333334	-0.2	0.266666666666667	5
"ID1309"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1310"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1311"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1312"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1313"	1818	2	18	1	1	18	1	1	1	1	2	2	2	1	8	5	7	3	0	0	0	0	-1	0	0	0.5	0.5	1
"ID1314"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1315"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1316"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1317"	11991.5	2	62.5	1.5	3.5	12.5	1	2	1	1.5	2	1	1	2.5	1	0.5	2.5	3	-0.75	0.5	-0.5	0.166666666666666	0	0.75	0.5	-0.5	-0.25	2
"ID1318"	12094	1.33333333333333	49.6666666666667	1	3.66666666666667	14	1	1.66666666666667	1	1.33333333333333	2	2	1	1.33333333333333	3.66666666666667	4.66666666666667	4.33333333333333	2	-0.222222222222222	0.277777777777778	0	0.5	-0.166666666666667	0.333333333333333	0	-0.166666666666667	-0.166666666666667	3
"ID1319"	8671.75	2	54.75	1.75	3.25	12.75	1	1.5	1.5	1.75	2	1.75	1	1.75	1	3.5	4	1.25	-0.25	-0.375	0.25	-0.125	0.0833333333333332	0.375	0	-0.125	-0.125	4
"ID1320"	12776	1.33333333333333	51.6666666666667	1	2.33333333333333	13.3333333333333	1	1.33333333333333	1	2	2	2	1.33333333333333	1.33333333333333	1	3.66666666666667	5.66666666666667	2.33333333333333	-0.111111111111111	0	0	-0.166666666666667	0	0.333333333333333	0.166666666666667	-0.333333333333333	0.5	3
"ID1321"	14762.2857142857	1.14285714285714	43.5714285714286	1.57142857142857	3	14.1428571428571	1	1.71428571428571	1.14285714285714	1.42857142857143	1.85714285714286	1.57142857142857	1.14285714285714	2.14285714285714	3.42857142857143	2.71428571428571	4.85714285714286	1.57142857142857	-0.142857142857143	-0.0714285714285714	-0.0714285714285714	0.214285714285714	0.0714285714285714	-0.214285714285714	-0.357142857142857	-0.0714285714285714	0.0714285714285714	7
"ID1322"	15748.7142857143	1.71428571428571	61.7142857142857	1.28571428571429	3	13	1	2	1.14285714285714	1.57142857142857	1.85714285714286	1.42857142857143	1.14285714285714	1	1.85714285714286	3.28571428571429	5.28571428571429	1.57142857142857	-0.238095238095238	-0.285714285714286	0.142857142857143	0.357142857142857	-0.119047619047619	0.0476190476190476	0.0714285714285714	0	0.142857142857143	7
"ID1323"	10521.0714285714	1.78571428571429	48.5	1.14285714285714	4	13.2142857142857	1	1.71428571428571	1.07142857142857	1.42857142857143	1.92857142857143	1.78571428571429	1.07142857142857	1.78571428571429	2.92857142857143	3.35714285714286	5.07142857142857	1.78571428571429	-0.0714285714285714	0.285714285714286	0.0714285714285714	0.238095238095238	-0.0357142857142857	0.142857142857143	0.202380952380952	0.166666666666667	0.285714285714286	14
"ID1324"	13738.5	1.5	50.8	1	3.3	12.1	1	1.7	1.4	1.7	1.8	1.7	1.2	2.5	1.7	3.6	4.2	1.6	-0.4	0.116666666666667	-0.0833333333333333	0.116666666666667	-0.116666666666667	-0.05	0.25	-0.333333333333333	0.233333333333333	10
"ID1325"	13020.3571428571	1.5	48.8571428571429	1.21428571428571	3.5	14	1	1.35714285714286	1.07142857142857	1.42857142857143	1.78571428571429	1.42857142857143	1.28571428571429	2.28571428571429	1.35714285714286	2.64285714285714	3.85714285714286	1.78571428571429	-0.440476190476191	0.0952380952380953	-0.0119047619047619	0.297619047619048	0	0.0476190476190476	0.0595238095238095	-0.380952380952381	0.440476190476191	14
"ID1326"	13427.5555555556	1.66666666666667	41.6666666666667	1.55555555555556	2.88888888888889	12.2222222222222	1	1.22222222222222	1.22222222222222	1.44444444444444	1.44444444444444	1.55555555555556	1.44444444444444	2.33333333333333	3.44444444444444	2.44444444444444	4.44444444444444	1.66666666666667	-0.0555555555555556	0.222222222222222	0.111111111111111	0.277777777777778	-0.222222222222222	0.185185185185185	0	0.0555555555555556	0.333333333333333	9
"ID1327"	7926.6	1.4	49.2	1.6	2.6	11.6	1	1.4	1.4	1.8	1.8	1.8	1.2	3.2	2.4	1.6	2.4	2.2	-0.733333333333333	0.3	-0.6	-0.1	-0.0666666666666666	0.566666666666667	0.5	-0.733333333333333	-0.2	5
"ID1328"	11450	1.6	57.4	1.6	3	15	1	2	1.2	1.8	2	1.2	1.2	2.4	1.6	1.4	3.4	1.6	-0.6	0.3	-0.4	-0.166666666666667	0.0333333333333334	0.4	0.2	-0.4	-0.6	5
"ID1329"	13056.5	1.33333333333333	56.5	1.33333333333333	3.66666666666667	12.6666666666667	1	1.33333333333333	1.33333333333333	1.66666666666667	1.83333333333333	2	1.5	1.83333333333333	3.33333333333333	3.16666666666667	5.16666666666667	2	-0.333333333333333	0.0833333333333333	-0.0833333333333333	0.333333333333333	-0.166666666666667	0.166666666666667	-0.0833333333333333	-0.111111111111111	0.166666666666667	6
"ID1330"	22166	2	45	1	4	16	1	2	1	2	2	2	1	1	4	2	3	1	0	0.5	0	-0.333333333333333	0.5	0.5	0	-0.333333333333333	1	1
"ID1331"	13836.3333333333	1.66666666666667	52.3333333333333	1	3.33333333333333	14.3333333333333	1	1.33333333333333	1	1.33333333333333	2	1.66666666666667	1	2.33333333333333	2	3.66666666666667	5.33333333333333	1.33333333333333	0	-0.166666666666667	0.166666666666667	0.166666666666667	-0.166666666666667	-0.166666666666667	-0.166666666666667	0.222222222222222	0.388888888888889	3
"ID1332"	22386	2	55	1	2	12	1	2	1	1	2	2	1	3	1	6	7	2	0	-1	1	0.333333333333333	-1	-0.5	-1	1	1	1
"ID1333"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1334"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1335"	11274.6666666667	2	33	1.66666666666667	3	7.33333333333333	1.33333333333333	1	1	1.66666666666667	1.33333333333333	1.33333333333333	1.66666666666667	1.33333333333333	1	1.66666666666667	4	1.33333333333333	-0.833333333333333	0.666666666666667	-0.166666666666667	0.111111111111111	0.5	0.166666666666667	0.111111111111111	-0.833333333333333	-0.333333333333333	3
"ID1336"	8125.5	2	59.5	2.5	2	4	1.5	2	1.5	2	1.5	2	1.5	4.5	2.5	0	2.5	1.5	-1	0.5	-0.166666666666666	0	0.75	0.5	0.166666666666666	-0.75	0	2
"ID1337"	7936	1.75	37.25	2.5	1.75	6.5	1.5	1.5	1.25	1.75	1.75	2.25	1.75	1.75	5	2	4.5	1.5	-0.5	0.5	-0.125	0.125	0.625	0.333333333333333	0	-0.25	0.333333333333333	4
"ID1338"	10296	2	64	4	3	9	1	2	2	2	2	2	1	4	1	1	5	2	0	0	0	0	0	0.5	0	0	0	1
"ID1339"	13351.5	1.5	48.25	2.5	2.5	5.5	1.25	1.5	1.25	1.75	1.5	1.75	1.5	3.5	1.75	1.25	4.25	1	-0.458333333333333	0.375	-0.125	-0.375	-0.208333333333333	0.5	-0.125	-0.375	0.125	4
"ID1340"	2372	2	52	2	3	10	3	1	1	2	2	1	1	4	7	2	2	2	-1	0	0	0	0.5	0.5	0	-1	0	1
"ID1341"	3597.5	1.5	39.5	3	1	6.5	1.5	1.5	1	2	1.5	1.5	1.5	3.5	1	2	5	2	-0.75	0.25	-0.25	0	1	0.5	0.5	-0.5	-0.5	2
"ID1342"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1343"	20951	2	54.5	1	3	7	1	2	1	1.5	2	1.5	1	2	4.5	4	2	2	-0.25	-0.25	0.25	0	0.25	0	0.166666666666666	-0.25	0.25	2
"ID1344"	10265	1	54.5	1	2.5	8	1	2	1	1.5	2	2.5	1	1.5	1	3.5	6	2	-1	-0.25	0.166666666666666	0.75	0.25	0.25	0	-0.25	0.5	2
"ID1345"	15539.5	1.5	33	1	2	7	1.5	1	1.5	2	1.5	2	1.5	1	4.5	5.5	5	1	0	0	0.5	0.25	-0.75	-0.75	0	0	0.25	2
"ID1346"	15449.1666666667	1.83333333333333	53.3333333333333	1	2.66666666666667	5.16666666666667	1	1.5	1.33333333333333	1.5	1.66666666666667	1.83333333333333	1.16666666666667	2.33333333333333	3.16666666666667	3	4.66666666666667	2	-0.166666666666667	0.25	0.25	0.166666666666667	0	0	0.0833333333333333	0.0277777777777778	0.416666666666667	6
"ID1347"	9254	1.5	51.5	1	2.5	4.75	1.5	1.75	1	2	2	1.5	1.25	1.5	4.75	2	4.25	2.75	-0.833333333333333	0.5	-0.5	0	0.0833333333333332	0.25	0	-0.75	-0.125	4
"ID1348"	22866.6666666667	1.33333333333333	47.6666666666667	1	2	7.33333333333333	1.66666666666667	1.33333333333333	1.33333333333333	1.66666666666667	1.66666666666667	1.66666666666667	1.33333333333333	3.33333333333333	3.66666666666667	3	3.66666666666667	1.66666666666667	-0.5	0.333333333333333	-0.333333333333333	0.5	0.166666666666667	0.166666666666667	0.166666666666667	-0.333333333333333	0	3
"ID1349"	8634	1	33	1	1.5	8	2.5	1	1.5	1.5	1	2.5	2	4.5	8	4	6	2.5	-0.25	-0.25	0	0.5	-0.75	-0.25	-0.5	-0.25	0.5	2
"ID1350"	19200	2	60	1	3	5.5	1.5	2	1	1.5	2	1.5	1	1	2.5	3	4.5	1	0.25	0.5	0.25	0.25	0.5	-0.25	0	0.5	0.5	2
"ID1351"	16430.5	2	58	1	1.5	5.5	1	2	1	1.5	2	2.5	1	1	5	3	6	1	-0.25	0.25	0.25	0.25	0	0	0	0	0.25	2
"ID1352"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1353"	21191	1	49	1	3	3	2	2	1	2	2	1	1	4	8	0	3	1	-1	0.5	-1	0.333333333333333	1	1	0.5	-1	0	1
"ID1354"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1355"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1356"	2837.5	1.5	37	1	4.5	15	1	1	1	1	1.5	2	1.5	2	5	3.5	4.5	2.5	0.416666666666667	0	0	0.166666666666666	-0.166666666666666	-0.0833333333333335	0	0.25	0.5	2
"ID1357"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1358"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID1359"	9080	1.5	48.25	1.5	3	12.25	1	1.75	1.25	1.75	1.75	2.25	1.25	2	2.5	2.25	3	1.25	-0.625	0	-0.125	0.0833333333333332	0.25	0.0833333333333332	0	-0.625	0.25	4
"ID1360"	4645.66666666667	1.66666666666667	53	1	3	11	1	1	1	1	1.33333333333333	2	1	1.33333333333333	3.33333333333333	4	4.66666666666667	1.66666666666667	0	0	0	0.111111111111111	-0.666666666666667	0.0555555555555557	0	0.277777777777778	0.666666666666667	3
"ID1361"	14084.6666666667	1.5	43.6666666666667	1.5	3.66666666666667	14.5	1	1.83333333333333	1.16666666666667	2	2	1.16666666666667	1.33333333333333	3.16666666666667	2.66666666666667	1.16666666666667	3.33333333333333	1.83333333333333	-1	0.555555555555555	-0.472222222222222	-0.111111111111111	0.5	0.666666666666667	0.305555555555555	-0.833333333333333	-0.388888888888889	6
"ID1362"	10616.125	1.625	45.875	1.5	3.375	12.875	1	1.625	1.125	1.75	2	1.625	1.125	2.875	2.25	2.125	5.25	2	-0.0625	0.166666666666667	-0.1875	0	0.166666666666667	0.1875	0.0625	0	-0.0625	8
"ID1363"	11755.1666666667	1.83333333333333	45.6666666666667	1.33333333333333	3	14.3333333333333	1	1.33333333333333	1.33333333333333	1.66666666666667	1.66666666666667	1.66666666666667	1.5	2.16666666666667	1.5	3	4.5	1.83333333333333	-0.25	0.25	0.0833333333333333	0.25	0.222222222222222	0.0833333333333333	-0.0833333333333333	-0.111111111111111	-0.0833333333333333	6
"ID1364"	13747.75	1.75	51.125	1	3.375	13.375	1	1.625	1.125	1.25	1.75	1.75	1.25	2	1.125	4.375	5	1.75	0.3125	-0.1875	0.3125	0.3125	-0.333333333333333	-0.1875	-0.0625	0.291666666666667	0.479166666666667	8
"ID1365"	7160	1.25	36.75	1.5	2.75	12.25	1	1.25	1.25	1.25	1.75	1.75	1.25	1.25	2.75	4	5	1.5	-0.0416666666666668	0	0.125	0.583333333333333	-0.25	0	-0.166666666666667	-0.208333333333333	0.625	4
"ID1366"	16871	1.6	47.2	1	2.8	14.6	1	1.8	1.2	1.6	1.4	1.4	1.4	1.6	2.6	1.6	3.8	2.4	-0.7	0.4	-0.4	-0.233333333333333	0.2	0.1	0.1	-0.5	-0.133333333333333	5
"ID1367"	12142.75	1.5	47.625	1.125	3.375	14.875	1	1.125	1.375	1.5	1.5	1.625	1.375	1.75	2	2.75	4.75	1.75	-0.145833333333333	0.104166666666667	-0.125	0	-0.0625	0.1875	0.0208333333333334	-1.31838984174237e-16	0.5625	8
"ID1368"	14782.0833333333	1.41666666666667	55.4166666666667	1.33333333333333	3.66666666666667	13.0833333333333	1	1.58333333333333	1.08333333333333	1.83333333333333	1.83333333333333	1.33333333333333	1.25	2.16666666666667	1.58333333333333	2.25	3.75	1.66666666666667	-0.833333333333333	0.125	0	0	0.291666666666667	0.208333333333333	0.152777777777778	-0.541666666666667	-0.166666666666667	12
"ID1369"	12780.1428571429	1.42857142857143	52.2857142857143	1.14285714285714	3.57142857142857	12.5714285714286	1	1.28571428571429	1	1.28571428571429	2	1.57142857142857	1	1.42857142857143	1.57142857142857	2.85714285714286	3.85714285714286	1.85714285714286	-0.476190476190476	0.214285714285714	-0.0238095238095239	0.261904761904762	0.0952380952380953	0.404761904761905	0	-0.261904761904762	0.309523809523809	7
"ID1370"	9232.55555555555	1.44444444444444	47.5555555555556	1.33333333333333	3.22222222222222	13.1111111111111	1	1.55555555555556	1	1.55555555555556	1.77777777777778	1.66666666666667	1.11111111111111	2.44444444444444	2.88888888888889	2.55555555555556	5	1.88888888888889	-0.240740740740741	0.222222222222222	0	0.222222222222222	0.314814814814815	0.0185185185185184	-0.111111111111111	-0.222222222222222	0.203703703703704	9
